Time,Extension,Load
(s),(mm),(N)
"7.14800","176.40559","111.64613"
"7.15800","176.37561","111.40543"
"7.16800","176.34558","111.16441"
"7.17800","176.31557","110.92380"
"7.18800","176.28560","110.68660"
"7.19800","176.25569","110.44822"
"7.20800","176.22577","110.20901"
"7.21800","176.19579","109.96968"
"7.22800","176.16574","109.73038"
"7.23800","176.13567","109.49004"
"7.24800","176.10564","109.25169"
"7.25800","176.07565","109.01230"
"7.26800","176.04567","108.77518"
"7.27800","176.01566","108.53784"
"7.28800","175.98560","108.30455"
"7.29800","175.95551","108.06719"
"7.30800","175.92548","107.83135"
"7.31800","175.89552","107.59634"
"7.32800","175.86559","107.35654"
"7.33800","175.83563","107.11752"
"7.34800","175.80563","106.87875"
"7.35800","175.77556","106.64288"
"7.36800","175.74551","106.40670"
"7.37800","175.71553","106.16538"
"7.38800","175.68561","105.92593"
"7.39800","175.65567","105.68790"
"7.40800","175.62567","105.44695"
"7.41800","175.59561","105.20752"
"7.42800","175.56555","104.97078"
"7.43800","175.53555","104.73468"
"7.44800","175.50560","104.49667"
"7.45800","175.47563","104.25921"
"7.46800","175.44562","104.02069"
"7.47800","175.41553","103.78037"
"7.48800","175.38545","103.54104"
"7.49800","175.35541","103.30624"
"7.50800","175.32544","103.06995"
"7.51800","175.29552","102.83029"
"7.52800","175.26555","102.59154"
"7.53800","175.23553","102.35719"
"7.54800","175.20549","102.12292"
"7.55800","175.17546","101.88364"
"7.56800","175.14551","101.64586"
"7.57800","175.11557","101.40652"
"7.58800","175.08559","101.16621"
"7.59800","175.05554","100.92652"
"7.60800","175.02547","100.68580"
"7.61800","174.99539","100.44757"
"7.62800","174.96541","100.21116"
"7.63800","174.93547","99.97626"
"7.64800","174.90555","99.73570"
"7.65800","174.87556","99.49635"
"7.66800","174.84550","99.26160"
"7.67800","174.81544","99.02634"
"7.68800","174.78546","98.78720"
"7.69800","174.75557","98.55141"
"7.70800","174.72566","98.31686"
"7.71800","174.69571","98.08049"
"7.72800","174.66570","97.84000"
"7.73800","174.63564","97.59988"
"7.74800","174.60562","97.36360"
"7.75800","174.57565","97.12576"
"7.76800","174.54570","96.88713"
"7.77800","174.51572","96.64861"
"7.78800","174.48567","96.41172"
"7.79800","174.45557","96.17576"
"7.80800","174.42551","95.93741"
"7.81800","174.39554","95.69823"
"7.82800","174.36560","95.45985"
"7.83800","174.33565","95.22102"
"7.84800","174.30563","94.98016"
"7.85800","174.27557","94.74417"
"7.86800","174.24553","94.50954"
"7.87800","174.21558","94.27448"
"7.88800","174.18562","94.03671"
"7.89800","174.15565","93.79992"
"7.90800","174.12564","93.56509"
"7.91800","174.09558","93.33078"
"7.92800","174.06551","93.09445"
"7.93800","174.03548","92.85678"
"7.94800","174.00551","92.61877"
"7.95800","173.97557","92.38309"
"7.96800","173.94557","92.14574"
"7.97800","173.91553","91.90816"
"7.98800","173.88545","91.67294"
"7.99800","173.85544","91.43879"
"8.00800","173.82550","91.20292"
"8.01800","173.79556","90.96545"
"8.02800","173.76561","90.72726"
"8.03800","173.73558","90.49123"
"8.04800","173.70551","90.25323"
"8.05800","173.67548","90.01582"
"8.06800","173.64552","89.77998"
"8.07800","173.61560","89.54227"
"8.08800","173.58566","89.30682"
"8.09800","173.55566","89.07076"
"8.10800","173.52562","88.83505"
"8.11800","173.49557","88.59594"
